id,titulo,link,editoria,publicado_em,coletado_em,hora_publicacao,fim_de_semana,pageviews_simulado,tempo_pagina_seg_simulado,compartilhamentos_simulado
fc57403b57deff84,VÍDEO: Homem se veste de urso em simulação de cidade japonesa para prevenir ataques,https://g1.globo.com/mundo/noticia/2026/06/17/video-homem-se-veste-de-urso-em-simulacao-de-cidade-japonesa-para-prevenir-ataques.ghtml,mundo,2026-06-17 13:43:36+00:00,2026-06-17T23:01:18.376129+00:00,13,False,21845,22.0,317.0
717328d116540bdb,Por que Irã 'vende' acordo com EUA como uma vitória,https://g1.globo.com/mundo/noticia/2026/06/17/por-que-ira-vende-acordo-com-eua-como-uma-vitoria.ghtml,mundo,2026-06-17 13:21:55+00:00,2026-06-17T23:01:18.376129+00:00,13,False,22253,105.0,360.0
8e64ec7fd7d4e629,Reino Unido estabelece novas regras para o Google,https://g1.globo.com/tecnologia/noticia/2026/06/17/reino-unido-estabelece-novas-regras-para-o-google.ghtml,mundo,2026-06-17 13:15:19+00:00,2026-06-17T23:01:18.376129+00:00,13,False,11595,20.0,150.0
eb5bbbe406aa5c12,"Museu do Louvre está 'no limite', alerta novo presidente",https://g1.globo.com/pop-arte/noticia/2026/06/17/museu-do-louvre-esta-no-limite-alerta-novo-presidente.ghtml,mundo,2026-06-17 13:06:32+00:00,2026-06-17T23:01:18.376129+00:00,13,False,10454,52.0,127.0
e035fd511cf533ac,Trump impõe série de humilhações públicas a Netanyahu,https://g1.globo.com/mundo/blog/sandra-cohen/post/2026/06/17/trump-impoe-serie-de-humilhacoes-publicas-a-netanyahu.ghtml,mundo,2026-06-17 12:23:29+00:00,2026-06-17T23:01:18.376129+00:00,12,False,20784,106.0,244.0
f6a3598bb2f848e8,Dois homens são presos suspeitos de participar de mega-assalto a bancos no Paraguai,https://g1.globo.com/pr/oeste-sudoeste/noticia/2026/06/17/dois-homens-sao-presos-suspeitos-de-participar-de-mega-assalto-no-paraguai.ghtml,mundo,2026-06-17 11:38:43+00:00,2026-06-17T23:01:18.376129+00:00,11,False,4572,107.0,67.0
e7f51e03f87f16a5,"Trump diz que acordo assinado com Irã 'não é final' e ameaça: 'Se eu não gostar, voltaremos a jogar bombas'",https://g1.globo.com/mundo/noticia/2026/06/17/trump-acordo-ira-nao-e-final-ameaca-se-eu-nao-gostar-voltaremos-a-jogar-bombas.ghtml,mundo,2026-06-17 10:57:26+00:00,2026-06-17T23:01:18.376129+00:00,10,False,5421,66.0,43.0
a0850ffea10b34ee,"Acordo de paz tem compensação financeira ao Irã e garantias de Teerã de que nunca terá arma nuclear, diz TV; VEJA pontos",https://g1.globo.com/mundo/noticia/2026/06/17/acordo-de-paz-tem-compensacao-financeira-ao-ira-e-garantias-de-teera-de-que-nunca-tera-arma-nuclear-veja-pontos.ghtml,mundo,2026-06-17 10:46:44+00:00,2026-06-17T23:01:18.376129+00:00,10,False,11573,77.0,212.0
d281368c9ad458f3,"'Eu sou o chefe', diz Trump a outros líderes na cúpula do G7; VÍDEO",https://g1.globo.com/mundo/noticia/2026/06/17/eu-sou-o-chefe-diz-trump-a-outros-lideres-na-cupula-do-g7.ghtml,mundo,2026-06-17 10:19:56+00:00,2026-06-17T23:01:18.376129+00:00,10,False,7422,129.0,127.0
3b059d0ed4138b1a,O que se sabe sobre o plano de ataque à Casa Branca durante evento do UFC,https://g1.globo.com/mundo/noticia/2026/06/17/o-que-se-sabe-sobre-o-plano-de-ataque-a-casa-branca-durante-evento-do-ufc.ghtml,mundo,2026-06-17 09:57:56+00:00,2026-06-17T23:01:18.376129+00:00,9,False,8980,83.0,92.0
f7ae15e6afda64d9,Deputado dos EUA tenta visto para mãe de Vozinha assistir a jogo de Cabo Verde,https://g1.globo.com/hora1/noticia/2026/06/17/deputado-dos-eua-tenta-visto-para-mae-de-vozinha-assistir-a-jogo-de-cabo-verde.ghtml,mundo,2026-06-17 09:31:50+00:00,2026-06-17T23:01:18.376129+00:00,9,False,8346,151.0,114.0
d3129786deea1ea1,"Messi, Mbappé e Haaland brilham em noite de gols na Copa: veja resumo dos resultados dos jogos nesta terça-feira (16)",https://g1.globo.com/hora1/noticia/2026/06/17/resultados-dos-jogos-de-ontem-da-copa-gols-e-placares-de-terca-16.ghtml,mundo,2026-06-17 09:22:24+00:00,2026-06-17T23:01:18.376129+00:00,9,False,10350,95.0,74.0
1df2fa0f326b65cb,Eduardo Bolsonaro condenado: como a imprensa internacional noticiou a decisão do STF,https://g1.globo.com/mundo/noticia/2026/06/17/eduardo-bolsonaro-condenado-como-a-imprensa-internacional-noticiou-a-decisao-do-stf.ghtml,mundo,2026-06-17 09:03:38+00:00,2026-06-17T23:01:18.376129+00:00,9,False,14630,105.0,287.0
79dd8dd431c9266a,Princesa herdeira Mette-Marit da Noruega recebe transplante de pulmão,https://g1.globo.com/mundo/noticia/2026/06/17/princesa-herdeira-mette-marit-noruega-recebe-transplante-pulmao.ghtml,mundo,2026-06-17 08:49:10+00:00,2026-06-17T23:01:18.376129+00:00,8,False,9362,135.0,174.0
6ade5dca84bfaf6a,G7 reforça sanções à Rússia e cria rede de portos para combater o tráfico,https://g1.globo.com/mundo/noticia/2026/06/17/g7-reforca-sancoes-a-russia-e-cria-rede-de-portos-para-combater-o-trafico.ghtml,mundo,2026-06-17 06:26:52+00:00,2026-06-17T23:01:18.376129+00:00,6,False,11576,98.0,218.0
ce989a1989857995,"China divulga documento de governança global com defesa à ONU, voz ao Sul Global e críticas ao unilateralismo",https://g1.globo.com/mundo/noticia/2026/06/17/china-divulga-documento.ghtml,mundo,2026-06-17 05:55:58+00:00,2026-06-17T23:01:18.376129+00:00,5,False,799,70.0,8.0
6fdfd3d713a1170c,Avião pequeno cai em rodovia no Texas e deixa um morto; VÍDEO mostra resgate entre chamas,https://g1.globo.com/mundo/noticia/2026/06/17/aviao-pequeno-cai-em-rodovia-no-texas.ghtml,mundo,2026-06-17 05:22:31+00:00,2026-06-17T23:01:18.376129+00:00,5,False,8805,92.0,66.0
96123f67cdad130e,Polícia investiga participação de brasileiros em mega-assalto a bancos no Paraguai após testemunhas ouvirem criminosos falando português,https://g1.globo.com/pr/oeste-sudoeste/noticia/2026/06/17/policia-investiga-participacao-de-brasileiros-em-mega-assalto-a-bancos-no-paraguai-apos-testemunhas-ouvirem-criminosos-falando-portugues.ghtml,mundo,2026-06-17 05:00:32+00:00,2026-06-17T23:01:18.376129+00:00,5,False,5627,94.0,46.0
8a90ccdce28be0d5,"Problema com vistos, estadia fora dos EUA e corte de ingressos para torcedores: as dificuldades da seleção do Irã na Copa do Mundo",https://g1.globo.com/mundo/noticia/2026/06/17/problema-com-vistos-estadia-fora-dos-eua-e-corte-de-ingressos-para-torcedores-as-dificuldades-da-selecao-do-ira-na-copa-do-mundo.ghtml,mundo,2026-06-17 03:00:55+00:00,2026-06-17T23:01:18.376129+00:00,3,False,4125,61.0,26.0
b4a38269be11160d,Inglaterra e Portugal estreiam na Copa do Mundo 2026 nesta quarta-feira (17),https://g1.globo.com/mundo/noticia/2026/06/17/inglaterra-e-portugal-estreiam-na-copa-do-mundo-2026-nesta-quarta-feira-17.ghtml,mundo,2026-06-17 03:00:40+00:00,2026-06-17T23:01:18.376129+00:00,3,False,5487,89.0,37.0
c4a3eec4812bee31,Quem é o torcedor da RD Congo que fica imóvel durante os jogos para lembrar um dos maiores heróis da África,https://g1.globo.com/mundo/noticia/2026/06/17/quem-e-o-torcedor-da-rd-congo-que-fica-imovel-durante-os-jogos-da-copa-para-homenagear-um-dos-maiores-herois-da-africa.ghtml,mundo,2026-06-17 03:00:19+00:00,2026-06-17T23:01:18.376129+00:00,3,False,7664,76.0,47.0
d547cfe8ca3fc3bf,Militares dos EUA bombardeiam novamente embarcação no Pacífico sob acusação de tráfico de drogas; dois tripulantes sobrevivem,https://g1.globo.com/mundo/noticia/2026/06/16/militares-dos-eua-bombardeiam-novamente-embarcacao-no-pacifico-sob-acusacao-de-trafico-de-drogas-dois-tripulantes-sobrevivem.ghtml,mundo,2026-06-17 01:02:32+00:00,2026-06-17T23:01:18.376129+00:00,1,False,12664,118.0,251.0
0b2c57de9cba4d42,'Bebê Jesus mexicano' atrai peregrinação de torcedores à espera de um milagre do México na Copa,https://g1.globo.com/mundo/noticia/2026/06/16/bebe-jesus-mexicano-atrai-peregrinacao-de-torcedores-a-espera-de-um-milagre-do-mexico-na-copa.ghtml,mundo,2026-06-16 23:24:19+00:00,2026-06-17T23:01:18.376129+00:00,23,False,3694,96.0,23.0
8020c14ec0330259,"Sem os US$ 15 mil exigidos pelo governo Trump para ir aos EUA, mãe de Vozinha assiste às defesas do filho em Cabo Verde",https://g1.globo.com/mundo/noticia/2026/06/16/sem-os-us-15-mil-exigidos-pelo-governo-trump-para-ir-aos-eua-mae-de-vozinha-assiste-as-facanhas-do-filho-de-casa.ghtml,mundo,2026-06-16 21:36:51+00:00,2026-06-17T23:01:18.376129+00:00,21,False,12772,88.0,89.0
ca8bd83263f64fa9,"Atrás na contagem dos votos no Peru, partido de Roberto Sánchez diz que não respeitará resultado das eleições e convoca manifestação",https://g1.globo.com/mundo/noticia/2026/06/16/atras-na-contagem-dos-votos-no-peru-partido-de-roberto-sanchez-diz-que-nao-respeitara-resultado-das-eleicoes-e-convoca-manifestacao.ghtml,mundo,2026-06-16 20:34:16+00:00,2026-06-17T23:01:18.376129+00:00,20,False,9889,92.0,172.0
cc09a00f2afdc4f1,"Em meio à cúpula do G7, Donald Trump volta a aparecer com marcas na mão",https://g1.globo.com/mundo/noticia/2026/06/16/em-meio-a-cupula-do-g7-donald-trump-volta-a-aparecer-com-marcas-na-mao.ghtml,mundo,2026-06-16 20:20:14+00:00,2026-06-17T23:01:18.376129+00:00,20,False,10765,101.0,148.0
f713a68858325bce,Por que o acordo entre EUA e Irã é pesadelo político para o premiê de Israel,https://g1.globo.com/mundo/noticia/2026/06/16/por-que-o-acordo-entre-eua-e-ira-e-pesadelo-politico-para-o-premie-de-israel.ghtml,mundo,2026-06-16 19:34:12+00:00,2026-06-17T23:01:18.376129+00:00,19,False,18215,110.0,303.0
5e6eb382d9d9e0d4,"Acordo de paz entre EUA e Irã prevê fundo privado de US$ 300 bilhões para Teerã, diz agência",https://g1.globo.com/mundo/noticia/2026/06/16/acordo-de-paz-entre-eua-e-ira-preve-fundo-privado-de-us-300-bilhoes-para-teera-diz-agencia.ghtml,mundo,2026-06-16 19:33:31+00:00,2026-06-17T23:01:18.376129+00:00,19,False,15613,70.0,226.0
9905b9051ff0caa4,Artista russo crítico a Putin é assassinado a tiros na Polônia,https://g1.globo.com/mundo/noticia/2026/06/16/artista-russo-critico-a-putin-e-assassinado-a-queima-roupa-na-polonia.ghtml,mundo,2026-06-16 16:56:33+00:00,2026-06-17T23:01:18.376129+00:00,16,False,14350,69.0,262.0
42fcf766c4c9f7cc,FBI frustra plano de atentado com drones explosivos contra UFC na Casa Branca,https://g1.globo.com/mundo/noticia/2026/06/16/fbi-frustrou-plano-atentado-ufc-casa-branca-diz-tv.ghtml,mundo,2026-06-16 16:25:30+00:00,2026-06-17T23:01:18.376129+00:00,16,False,8382,123.0,122.0
81cc616376d5a3dc,Chanceler do Irã ganha camisa da Seleção de embaixador do Brasil,https://g1.globo.com/mundo/noticia/2026/06/16/chanceler-do-ira-ganha-camisa-da-selecao-de-embaixador-do-brasil.ghtml,mundo,2026-06-16 16:23:59+00:00,2026-06-17T23:01:18.376129+00:00,16,False,6216,85.0,80.0
7ac6f78caab28a04,Cabo Verde em festa: cabo-verdianos celebram nas ruas empate com Espanha; veja VÍDEO,https://g1.globo.com/mundo/noticia/2026/06/16/cabo-verde-em-festa-cabo-verdianos-celebram-nas-ruas-empate-com-espanha.ghtml,mundo,2026-06-16 15:56:38+00:00,2026-06-17T23:01:18.376129+00:00,15,False,8105,60.0,127.0
4c917562fa5208ae,"Navio de guerra russo dispara tiros de advertência contra iate no Canal da Mancha, dizem agências",https://g1.globo.com/mundo/noticia/2026/06/16/navio-de-guerra-russo-dispara-contra-iate-canal-da-mancha.ghtml,mundo,2026-06-16 15:47:10+00:00,2026-06-17T23:01:18.376129+00:00,15,False,9970,106.0,117.0
ccdafceeed480e1e,Bancos são alvo de mega-assalto no Paraguai em ação orquestrada com mais de 20 criminosos; polícia investiga participação de brasileiros,https://g1.globo.com/pr/oeste-sudoeste/noticia/2026/06/16/mega-assalto-paraguai.ghtml,mundo,2026-06-16 14:31:24+00:00,2026-06-17T23:01:18.376129+00:00,14,False,9706,107.0,99.0
81a189d7273be4f0,O que se sabe sobre queda de bombardeiro da Força Aérea dos EUA que deixou 8 mortos na Califórnia,https://g1.globo.com/mundo/noticia/2026/06/16/o-que-se-sabe-sobre-queda-de-bombardeiro-da-forca-aerea-dos-eua-que-deixou-8-mortos-na-california.ghtml,mundo,2026-06-16 13:53:55+00:00,2026-06-17T23:01:18.376129+00:00,13,False,6527,57.0,78.0
087f819780d646b5,Fifa inocenta juiz de VAR da Copa por suposto gesto racista; entenda a polêmica,https://g1.globo.com/mundo/noticia/2026/06/16/fifa-inocenta-juiz-de-var-da-copa-por-suposto-gesto-racista-entenda-a-polemica.ghtml,mundo,2026-06-16 13:37:04+00:00,2026-06-17T23:01:18.376129+00:00,13,False,13107,101.0,99.0
864bc9650c8f09d0,Loja no Canadá é notificada pela Fifa após vender réplica da taça da Copa do Mundo para consumo de maconha,https://g1.globo.com/mundo/noticia/2026/06/16/loja-no-canada-e-notificada-pela-fifa-apos-vender-replica-da-taca-da-copa-do-mundo-para-consumo-de-maconha.ghtml,mundo,2026-06-16 13:33:16+00:00,2026-06-17T23:01:18.376129+00:00,13,False,13878,113.0,235.0
376d0383c722580a,Copa do Mundo: torcedores da Argentina e da Argélia brigam na Times Square antes de jogo; VÍDEO,https://g1.globo.com/mundo/noticia/2026/06/16/copa-do-mundo-torcedores-da-argentina-e-da-argelia-brigam-na-times-square-antes-de-jogo.ghtml,mundo,2026-06-16 13:25:42+00:00,2026-06-17T23:01:18.376129+00:00,13,False,26698,104.0,238.0
305bc975448c2046,ANÁLISE: Clausewitz e a guerra no Irã,https://g1.globo.com/mundo/noticia/2026/06/16/analise-clausewitz-e-a-guerra-no-ira.ghtml,mundo,2026-06-16 12:31:39+00:00,2026-06-17T23:01:18.376129+00:00,12,False,23110,111.0,169.0
32e878afcfde584d,Trump diz que Estreito de Ormuz será totalmente reaberto na sexta-feira,https://g1.globo.com/mundo/noticia/2026/06/16/trump-diz-que-estreito-de-ormuz-sera-totalmente-reaberto-na-sexta-feira.ghtml,mundo,2026-06-16 12:30:38+00:00,2026-06-17T23:01:18.376129+00:00,12,False,7822,60.0,68.0
3f94b9ca238d5c95,Zelensky afirma que G7 discutiu novas sanções contra Rússia e apoia adesão da Ucrânia à União Europeia,https://g1.globo.com/mundo/noticia/2026/06/16/zelensky-g7-novas-sancoes-russia-ucrania-uniao-europeia.ghtml,mundo,2026-06-16 11:31:10+00:00,2026-06-17T23:01:18.376129+00:00,11,False,7850,103.0,138.0
afce016e5ac71c34,Índia bloqueia Telegram por fraude em exame de medicina,https://g1.globo.com/tecnologia/noticia/2026/06/16/india-bloqueia-temporariamente-aplicativo-telegram-por-fraude-em-exame-de-medicina.ghtml,mundo,2026-06-16 11:29:43+00:00,2026-06-17T23:01:18.376129+00:00,11,False,3146,87.0,31.0
20d60870136b634b,Tribunal condena homem que obrigou esposa a se prostituir para mais de 100 homens na Suécia,https://g1.globo.com/mundo/noticia/2026/06/16/tribunal-sueco-condena-homem-a-4-anos-de-prisao-por-forcar-esposa-a-prostituicao.ghtml,mundo,2026-06-16 11:23:10+00:00,2026-06-17T23:01:18.376129+00:00,11,False,6637,83.0,101.0
b01a78bab521d429,Terremoto na China deixa um morto e quatro feridos,https://g1.globo.com/mundo/noticia/2026/06/16/terremoto-china-morto-feridos.ghtml,mundo,2026-06-16 11:05:03+00:00,2026-06-17T23:01:18.376129+00:00,11,False,10262,117.0,183.0
b194e38db6113f3c,"Trump critica Netanyahu e sugere que Síria lide com Hezbollah: 'Se Israel não consegue fazer o trabalho sem matar todo mundo, a Síria deveria fazê-lo'",https://g1.globo.com/mundo/noticia/2026/06/16/trump-netanyahu-libano-acordo.ghtml,mundo,2026-06-16 10:01:01+00:00,2026-06-17T23:01:18.376129+00:00,10,False,13823,132.0,85.0
8fe32e0c8db309d5,"Empates dominam, favoritos tropeçam e estreantes surpreendem; veja resumo dos jogos da Copa de segunda (15)",https://g1.globo.com/hora1/noticia/2026/06/16/empates-e-tropecos-de-favoritos-veja-resumo-dos-jogos-da-copa-de-segunda-feira-15.ghtml,mundo,2026-06-16 09:55:16+00:00,2026-06-17T23:01:18.376129+00:00,9,False,6084,140.0,100.0
0062a7d42b398025,Iranianos exibem bandeiras de protesto durante estreia do Irã na Copa do Mundo,https://g1.globo.com/mundo/noticia/2026/06/16/iranianos-americanos-agitam-bandeiras-de-protesto-durante-estreia-do-ira-na-copa-do-mundo.ghtml,mundo,2026-06-16 09:11:15+00:00,2026-06-17T23:01:18.376129+00:00,9,False,6383,128.0,61.0
ea7699712f5ac2f7,B-52: como é o bombardeiro que caiu e matou 8 tripulantes na Califórnia,https://g1.globo.com/mundo/noticia/2026/06/16/b-52-como-e-o-bombardeiro-que-caiu-na-california.ghtml,mundo,2026-06-16 08:05:08+00:00,2026-06-17T23:01:18.391977+00:00,8,False,411,92.0,3.0
aa23f74377a7efa7,Terremoto na Indonésia danifica prédios e força evacuação de hospitais,https://g1.globo.com/mundo/post/2026/06/16/terremoto-na-indonesia.ghtml,mundo,2026-06-16 07:08:21+00:00,2026-06-17T23:01:18.391977+00:00,7,False,8349,104.0,128.0
61817c49aa538a22,Seleção iraniana enfrenta entraves para deixar os EUA após estreia na Copa e empate com Nova Zelândia,https://g1.globo.com/mundo/noticia/2026/06/16/jogadores-do-ira-primeira-partida-na-copa-do-mundo.ghtml,mundo,2026-06-16 06:47:24+00:00,2026-06-17T23:01:18.391977+00:00,6,False,4750,114.0,89.0
441d943cf55d6bcd,Fifa nega infração de árbitro acusado de fazer gesto 'neonazista' em transmissão,https://g1.globo.com/mundo/noticia/2026/06/16/fifa-nega-infracao-de-arbitro-acusado-de-fazer-gesto-neonazista-em-transmissao.ghtml,mundo,2026-06-16 04:39:06+00:00,2026-06-17T23:01:18.391977+00:00,4,False,6882,98.0,65.0
be25685e8171e0cf,O acordo de paz entre EUA e Irã: agora é pra valer? - O Assunto #1740,https://g1.globo.com/podcast/o-assunto/noticia/2026/06/16/o-acordo-de-paz-entre-eua-e-ira-o-assunto-1740.ghtml,mundo,2026-06-16 03:30:08+00:00,2026-06-17T23:01:18.391977+00:00,3,False,5493,98.0,74.0
da7f5313577453f9,Quais os pontos ainda a esclarecer do acordo entre EUA e Irã,https://g1.globo.com/mundo/noticia/2026/06/16/quais-os-pontos-ainda-a-esclarecer-do-acordo-entre-eua-e-ira.ghtml,mundo,2026-06-16 03:00:18+00:00,2026-06-17T23:01:18.391977+00:00,3,False,8623,116.0,81.0
3ec8c89c98fc6f9b,Polícia encerra buscas em propriedade onde fetos foram encontrados na Polônia,https://g1.globo.com/mundo/noticia/2026/06/16/policia-encerra-buscas-em-propriedade-onde-fetos-foram-encontrados-na-polonia.ghtml,mundo,2026-06-16 03:00:14+00:00,2026-06-17T23:01:18.391977+00:00,3,False,1969,94.0,26.0
e8ec475c440a946c,França e Argentina estreiam na Copa do Mundo 2026 nesta terça-feira (16),https://g1.globo.com/mundo/noticia/2026/06/16/franca-e-argentina-estreiam-na-copa-do-mundo-2026-nesta-terca-feira-16.ghtml,mundo,2026-06-16 03:00:11+00:00,2026-06-17T23:01:18.391977+00:00,3,False,3132,77.0,45.0
c196193898575d9c,"Eleições no Peru: com 99% das urnas apuradas, Keiko lidera disputa contra Sánchez",https://g1.globo.com/mundo/noticia/2026/06/16/eleicoes-no-peru-com-99percent-das-urnas-apuradas-keiko-lidera-disputa-contra-sanchez.ghtml,mundo,2026-06-16 03:00:09+00:00,2026-06-17T23:01:18.391977+00:00,3,False,17517,85.0,248.0
9f3f81e0c4b88ce1,Polícia migratória dos EUA diz ter detido ex-chefe do PCC e do CV,https://g1.globo.com/mundo/noticia/2026/06/15/policia-migratoria-dos-eua-diz-ter-detido-ex-chefe-do-pcc-e-do-cv-apos-perseguicao.ghtml,mundo,2026-06-16 00:47:16+00:00,2026-06-17T23:01:18.391977+00:00,0,False,3850,111.0,55.0
84daa7fd12791914,Iranianos contrários ao regime fazem protesto do lado de fora do estádio em Los Angeles antes de estreia de seleção do Irã,https://g1.globo.com/mundo/noticia/2026/06/15/iranianos-contrarios-ao-regime-fazem-protesto-do-lado-de-fora-do-estadio-em-los-angeles-antes-de-estreia-de-selecao-do-ira.ghtml,mundo,2026-06-15 23:13:16+00:00,2026-06-17T23:01:18.391977+00:00,23,False,4613,95.0,32.0
c83ba2d401fbc83e,"Acidente durante BASE jump deixa 2 mortos em cânion nos EUA, incluindo atleta que subiu no palco do Super Bowl com Madonna",https://g1.globo.com/mundo/noticia/2026/06/15/acidente-base-jump-eua-mortos.ghtml,mundo,2026-06-15 22:52:04+00:00,2026-06-17T23:01:18.391977+00:00,22,False,16348,104.0,252.0
783f36bced9fa752,'Clima' de Copa: bola de futebol gigante rola nas ruas de El Salvador durante tempestade; VÍDEO,https://g1.globo.com/mundo/noticia/2026/06/15/clima-de-copa-do-mundo-bola-futebol-gigante-rua-tempestade-el-salvador-video.ghtml,mundo,2026-06-15 22:11:26+00:00,2026-06-17T23:01:18.391977+00:00,22,False,20620,112.0,312.0
a9eb3fe7117d525c,Governador da Califórnia acusa Trump de ordenar investigação política contra ele,https://g1.globo.com/mundo/noticia/2026/06/15/governador-california-acusa-trump-investigacao-politica.ghtml,mundo,2026-06-15 20:42:03+00:00,2026-06-17T23:01:18.391977+00:00,20,False,6039,86.0,92.0
a9073ff5196881ce,Mais de 30 fetos são encontrados em jardim de médica na Polônia,https://g1.globo.com/mundo/noticia/2026/06/15/ao-menos-34-fetos-sao-encontrados-em-jardim-de-medica-na-polonia.ghtml,mundo,2026-06-15 19:11:02+00:00,2026-06-17T23:01:18.391977+00:00,19,False,10538,114.0,64.0
c3ac5625c21a3cf5,"Avião militar americano B-52 cai após decolagem na Base Aérea Edwards, na Califórnia; 8 morrem",https://g1.globo.com/mundo/noticia/2026/06/15/coluna-de-fumaca-base-aerea-edwards-california.ghtml,mundo,2026-06-15 19:02:01+00:00,2026-06-17T23:01:18.391977+00:00,19,False,14513,104.0,170.0
3dac64f0ed0054e2,A guerra acabou? O Estreito de Ormuz vai reabrir? O que se sabe sobre o acordo entre EUA e Irã,https://g1.globo.com/mundo/noticia/2026/06/15/a-guerra-acabou-o-estreito-de-ormuz-vai-reabrir-o-que-se-sabe-sobre-o-acordo-entre-eua-e-ira.ghtml,mundo,2026-06-15 18:45:48+00:00,2026-06-17T23:01:18.391977+00:00,18,False,15915,64.0,177.0
52aba8e25f80a492,"Nossa luta não acabou, diz Netanyahu após EUA e Irã assinarem acordo de paz",https://g1.globo.com/mundo/noticia/2026/06/15/nossa-luta-nao-acabou-diz-netanyahu-apos-eua-ira-assinarem-acordo-de-paz.ghtml,mundo,2026-06-15 18:27:07+00:00,2026-06-17T23:01:18.391977+00:00,18,False,5053,131.0,32.0
16ddbe6334a6bd83,Varredura do Estreito de Ormuz para retirar minas navais pode levar semanas,https://g1.globo.com/mundo/noticia/2026/06/15/varredura-do-estreito-de-ormuz-em-busca-por-minas-pode-levar-semanas.ghtml,mundo,2026-06-15 17:01:00+00:00,2026-06-17T23:01:18.391977+00:00,17,False,8019,82.0,67.0
e0dd882e62f51c3e,Bélgica recorre a sessões de sauna para enfrentar calor na Copa: 'Mais de 20 minutos após os treinos',https://g1.globo.com/fantastico/noticia/2026/06/15/belgica-recorre-a-sessoes-de-sauna-para-enfrentar-calor-na-copa-mais-de-20-minutos-apos-os-treinos.ghtml,mundo,2026-06-15 16:58:46+00:00,2026-06-17T23:01:18.391977+00:00,16,False,12109,54.0,141.0
11ee3a7dba48638f,Trauma do 7 a 1: Felipão revela bastidores da derrota histórica do Brasil na Copa de 2014,https://g1.globo.com/fantastico/noticia/2026/06/15/o-mundo-nao-terminou-comenta-felipao-sobre-trauma-do-7x1.ghtml,mundo,2026-06-15 16:26:26+00:00,2026-06-17T23:01:18.391977+00:00,16,False,10739,69.0,173.0
ef7ac79283fdf0c2,"EUA afirmam já ter assinado acordo com Irã; texto será divulgado após cerimônia presencial na sexta, diz Trump",https://g1.globo.com/mundo/noticia/2026/06/15/eua-afirmam-ja-ter-assinado-acordo-com-ira-de-forma-eletronica-cerimonia-presencial-ocorrera-na-sexta.ghtml,mundo,2026-06-15 15:57:02+00:00,2026-06-17T23:01:18.391977+00:00,15,False,7495,69.0,64.0
bb84de1596acad8d,Presidente da Autoridade Palestina anuncia eleições presidenciais no início de 2027,https://g1.globo.com/mundo/noticia/2026/06/15/presidente-autoridade-palestina-anuncia-eleicoes-presidenciais-2027.ghtml,mundo,2026-06-15 15:12:26+00:00,2026-06-17T23:01:18.391977+00:00,15,False,8465,96.0,148.0
9557d989f2275d88,"Do banco, Neymar atuou como 'conselheiro' da seleção dando instruções durante partida; veja o que revelou leitura labial",https://g1.globo.com/fantastico/noticia/2026/06/15/do-banco-neymar-atuou-como-conselheiro-da-selecao-dando-instrucoes-durante-partida-veja-o-que-revelou-leitura-labial.ghtml,mundo,2026-06-15 15:06:15+00:00,2026-06-17T23:01:18.391977+00:00,15,False,3500,88.0,46.0
e6df9ef9ca5acd93,"Centenária árvore de Florianópolis citada no hino do município não é originária do Brasil, diz pesquisa",https://g1.globo.com/sc/santa-catarina/noticia/2024/05/20/centenaria-figueira-florianopolis-exotica-pesquisa.ghtml,natureza,2024-05-20 07:01:14+00:00,2026-06-17T23:01:18.876037+00:00,7,False,2714,87.0,45.0
a12ed09ff746aff5,Marco temporal sobre terras indígenas: entenda o que dizia a tese derrubada pelo STF,https://g1.globo.com/politica/noticia/2023/09/21/marco-temporal-sobre-terras-indigenas-entenda-o-que-dizia-a-tese-rejeitada-pelo-stf.ghtml,natureza,2023-09-21 21:47:47+00:00,2026-06-17T23:01:18.876037+00:00,21,False,3752,110.0,45.0
3dce2b7e3ce33889,"Suíça fará doações ao Fundo Amazônia, anuncia representante do país europeu",https://g1.globo.com/politica/noticia/2023/07/05/suica-fara-doacoes-ao-fundo-amazonia-anuncia-representante-do-pais-europeu.ghtml,natureza,2023-07-05 18:03:22+00:00,2026-06-17T23:01:18.876037+00:00,18,False,3279,103.0,41.0
1f388c8dcd66077b,"Idealizador do Lab Noronha, Sérgio Xavier é nomeado coordenador do Fórum Brasileiro de Mudança do Clima",https://g1.globo.com/pe/pernambuco/blog/viver-noronha/post/2023/07/05/idealizador-do-lab-noronha-sergio-xavier-e-nomeado-coordenador-do-forum-brasileiro-de-mudanca-do-clima.ghtml,natureza,2023-07-05 14:35:08+00:00,2026-06-17T23:01:18.876037+00:00,14,False,2334,103.0,33.0
b0e6bf6eec920ec0,Florada do ipê encanta moradores e colore Presidente Prudente no inverno; VEJA FOTOS,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2023/07/04/florada-do-ipe-encanta-moradores-e-colore-presidente-prudente-no-inverno-veja-fotos.ghtml,natureza,2023-07-04 21:55:14+00:00,2026-06-17T23:01:18.876037+00:00,21,False,4992,105.0,94.0
